//Fitting algorithm output. V. 0.1	maxIter=5000	start_lambda=1e-05	up_factor=10	down_factor=0.8	target_derr=0.0001	multlimit=1e+07
"2021-08-19_18h41m17s_CO210P32.txt.bin"	500	1.38007e-06	0.00143779		1.37512e-06	1.38509e-06	-0.000361837	0.0284587	0	2.41532
"2021-08-19_18h39m50s_CO210P38.txt.bin"	500	1.4296e-06	0.00173271		1.42354e-06	1.4359e-06	-0.0002513	0.0275047	0	2.78016
"2021-08-19_18h39m21s_CO210P40.txt.bin"	500	6.49515e-07	0.0129433		6.29697e-07	6.67847e-07	-8.71237e-06	0.0140845	0	2.84034
"2021-08-19_18h40m19s_CO210P36.txt.bin"	500	1.01648e-06	0.00564451		1.00252e-06	1.02791e-06	2.42119e-05	0.0180631	0	2.8663
"2021-08-19_18h40m48s_CO210P34.txt.bin"	500	1.3491e-06	0.00214054		1.33976e-06	1.3556e-06	-4.65003e-05	0.01774	0	2.88954
"2021-08-19_18h41m30s_C1310P28.txt.bin"	500	9.71346e-07	0.00413194		9.61687e-07	9.81135e-07	-0.000157198	0.0176699	0	2.94042
"2021-08-19_18h42m11s_CO210P28.txt.bin"	500	1.73955e-06	0.00154352		1.73151e-06	1.74817e-06	-4.71099e-06	0.0193344	0	1.72823
"2021-08-19_18h42m20s_O1810P34.txt.bin"	500	1.78603e-06	0.00326463		1.77094e-06	1.80373e-06	-1.64588e-06	0.0127828	0	1.70417
"2021-08-19_18h41m42s_CO210P30.txt.bin"	500	1.67892e-06	0.00124084		1.67473e-06	1.68416e-06	-9.7264e-05	0.0403435	0	2.21735
"2021-08-19_18h42m37s_CO210P26.txt.bin"	500	1.78538e-06	0.0100733		1.73357e-06	1.83141e-06	-2.35227e-06	0.0124224	0	1.81592
"2021-08-19_18h42m46s_O1810P32.txt.bin"	500	1.7698e-06	0.00199126		1.75991e-06	1.77835e-06	-3.72634e-06	0.0184385	0	1.84862
"2021-08-19_18h43m03s_CO210P24.txt.bin"	500	1.78985e-06	0.0220679		1.70915e-06	1.88359e-06	-1.14789e-06	0.0138955	0	2.08947
