//Fitting algorithm output. V. 0.1	maxIter=5000	start_lambda=1e-05	up_factor=10	down_factor=0.8	target_derr=0.0001	multlimit=1e+07
"2021-08-19_20h09m27s_C1310P06.txt.bin"	500	9.97192e-07	0.00442758		9.87923e-07	1.00594e-06	-3.61179e-05	0.0158163	0	2.28864
"2021-08-19_20h10m14s_O1810R26.txt.bin"	500	2.40316e-06	0.000642595		2.39959e-06	2.4077e-06	-1.08612e-05	0.0393053	0	1.76808
"2021-08-19_20h10m04s_C1310R06.txt.bin"	500	1.35763e-06	0.00200934		1.34845e-06	1.36485e-06	-4.15263e-05	0.0153621	0	2.23512
"2021-08-19_20h10m27s_CO210R26.txt.bin"	500	2.33699e-06	0.000528027		2.3336e-06	2.34041e-06	-8.33639e-06	0.0429119	0	1.53431
"2021-08-19_20h10m38s_C1310R08.txt.bin"	500	1.43109e-06	0.00120395		1.4266e-06	1.43555e-06	-0.0015297	0.0284988	0	2.07876
"2021-08-19_20h10m50s_O1810R28.txt.bin"	500	2.24089e-06	0.00158203		2.23419e-06	2.24743e-06	-1.45061e-05	0.0377498	0	1.63534
"2021-08-19_20h11m03s_CO210R28.txt.bin"	500	2.39152e-06	0.00249861		2.38136e-06	2.40113e-06	-9.93105e-06	0.0420995	0	1.60046
"2021-08-19_20h11m23s_O1810R30.txt.bin"	500	2.37892e-06	0.000912412		2.37266e-06	2.38713e-06	-7.54982e-06	0.0193963	0	1.55106
"2021-08-19_20h11m35s_CO210R30.txt.bin"	500	2.31477e-06	0.00122909		2.3095e-06	2.32096e-06	-7.8066e-06	0.041947	0	1.56023
"2021-08-19_20h11m14s_C1310R10.txt.bin"	500	1.37666e-06	0.00163167		1.371e-06	1.38217e-06	-5.05479e-05	0.0198837	0	2.33562
"2021-08-19_20h11m56s_O1810R32.txt.bin"	500	2.31131e-06	0.000759161		2.30602e-06	2.31694e-06	-6.30636e-06	0.0209085	0	1.66785
"2021-08-19_20h12m06s_CO210R32.txt.bin"	500	2.38396e-06	0.00159251		2.37778e-06	2.39079e-06	-5.72077e-06	0.0347577	0	1.67887
"2021-08-19_20h11m46s_C1310R12.txt.bin"	500	1.48877e-06	0.00305628		1.48107e-06	1.49723e-06	-7.52306e-05	0.0251679	0	2.20982
"2021-08-19_20h13m11s_O1810R36.txt"	0	-nan(ind)	nan		nan	nan	nan	nan	0	0.003722
"2021-08-19_20h13m11s_O1810R36.txt.bin"	0	-nan(ind)	nan		nan	nan	nan	nan	0	3.8e-05
"2021-08-19_20h12m26s_O1810R34.txt.bin"	500	2.37713e-06	0.00488946		2.34676e-06	2.40843e-06	-7.38715e-07	0.0116539	0	1.56823
"2021-08-19_20h12m17s_C1310R14.txt.bin"	500	1.52097e-06	0.00929416		1.50408e-06	1.53822e-06	-0.00076082	0.0359165	0	2.09635
"2021-08-19_20h12m41s_CO210R34.txt.bin"	500	2.29417e-06	0.000552183		2.29015e-06	2.29797e-06	-1.11348e-05	0.043747	0	1.75561
"2021-08-19_20h13m08s_CO210R36.txt.bin"	500	2.37008e-06	0.000777988		2.3648e-06	2.37524e-06	-1.05668e-05	0.0412239	0	1.58262
"2021-08-19_20h12m51s_C1310R16.txt.bin"	500	1.54824e-06	0.0022436		1.54191e-06	1.55434e-06	-0.000272794	0.0286763	0	2.1116
"2021-08-19_20h13m33s_CO210R38.txt.bin"	500	2.26642e-06	0.0006716		2.26233e-06	2.27117e-06	-9.40754e-06	0.0294466	0	1.55745
"2021-08-19_20h13m21s_C1310R18.txt.bin"	500	1.37536e-06	0.0101682		1.35828e-06	1.39324e-06	-0.00253206	0.0393941	0	2.43327
"2021-08-19_20h13m45s_C1310R20.txt.bin"	500	1.42909e-06	0.00159359		1.42298e-06	1.43612e-06	-2.87816e-05	0.0165048	0	1.95901
"2021-08-19_20h14m09s_C1310R22.txt.bin"	500	1.50414e-06	0.00245373		1.49492e-06	1.51644e-06	-1.9171e-06	0.0135674	0	1.62817
"2021-08-19_20h13m58s_CO210R40.txt.bin"	500	2.29423e-06	0.00103004		2.28881e-06	2.30078e-06	-7.26306e-06	0.0204564	0	1.75828
"2021-08-19_20h14m38s_C1310R24.txt.bin"	500	1.48049e-06	0.00169737		1.47374e-06	1.48859e-06	-1.39685e-05	0.0151049	0	1.76727
"2021-08-19_20h14m27s_CO209P42.txt.bin"	500	1.05835e-06	0.00392448		1.04573e-06	1.06766e-06	-3.19952e-05	0.0156913	0	2.29347
"2021-08-19_20h15m03s_C1310R26.txt.bin"	500	1.60602e-06	0.00528371		1.5924e-06	1.61947e-06	-1.29862e-05	0.0166623	0	1.79857
"2021-08-19_20h15m28s_C1310R28.txt.bin"	500	1.6652e-06	0.00192989		1.65736e-06	1.67209e-06	-3.4975e-06	0.0164624	0	1.83264
"2021-08-19_20h14m52s_CO209P40.txt.bin"	500	7.73842e-07	0.00442868		7.64519e-07	7.83439e-07	-1.3468e-05	0.0158211	0	2.41929
"2021-08-19_20h15m18s_CO209P38.txt.bin"	500	8.6588e-07	0.00798083		8.52815e-07	8.79229e-07	-2.02125e-05	0.0150545	0	2.25624
"2021-08-19_20h15m53s_C1310R30.txt.bin"	500	1.68176e-06	0.00311225		1.66442e-06	1.69453e-06	-1.14185e-06	0.0122615	0	1.49046
"2021-08-19_20h16m29s_C1310R32.txt.bin"	500	1.71097e-06	0.00382835		1.69667e-06	1.72589e-06	-5.42047e-06	0.0126616	0	1.54257
"2021-08-19_20h15m42s_CO209P36.txt.bin"	500	8.78052e-07	0.00908445		8.64405e-07	8.91673e-07	-0.000130591	0.0185159	0	3.58744
"2021-08-19_20h17m01s_C1310R34.txt.bin"	500	1.71361e-06	0.00143294		1.70598e-06	1.71982e-06	-4.1978e-06	0.0143166	0	1.60177
"2021-08-19_20h16m19s_O1809P44.txt.bin"	500	6.05119e-07	0.0162184		5.90782e-07	6.22269e-07	5.84602e-05	0.0158262	0	4.01544
"2021-08-19_20h16m07s_CO209P34.txt.bin"	500	7.34916e-07	0.00956466		7.23049e-07	7.4668e-07	7.90823e-05	0.0186128	0	4.42251
"2021-08-19_20h16m41s_CO209P32.txt.bin"	500	7.78394e-07	0.00388982		7.70243e-07	7.85377e-07	0.000204513	0.0216539	0	5.17263
"2021-08-19_20h17m36s_C1310R36.txt.bin"	500	1.75538e-06	0.00296352		1.74372e-06	1.76707e-06	-3.4246e-06	0.0147975	0	1.80813
"2021-08-19_20h16m52s_O1809P42.txt.bin"	500	5.90883e-07	0.0104063		5.82355e-07	5.99696e-07	0.000505101	0.0668558	0	5.18463
"2021-08-19_20h17m14s_CO209P30.txt.bin"	500	6.6578e-07	0.0137221		6.51682e-07	6.79764e-07	0.000113516	0.0194691	0	4.70745
"2021-08-19_20h18m12s_C1310R38.txt.bin"	500	1.76549e-06	0.00204386		1.75553e-06	1.77559e-06	-2.83409e-06	0.0143219	0	1.77119
"2021-08-19_20h19m34s_CO209P24.txt.bin"	1	6.24647e-07	nan		6.24647e-07	6.24647e-07	0.000453033	0.0389173	0	0.034092
"2021-08-19_20h17m48s_CO209P28.txt.bin"	500	6.35268e-07	0.0148253		6.217e-07	6.48805e-07	0.000181005	0.022542	0	5.16959
"2021-08-19_20h17m27s_O1809P40.txt.bin"	500	5.80583e-07	0.00626613		5.74227e-07	5.85641e-07	0.0278463	0.227416	0	6.74312
"2021-08-19_20h19m58s_C1310R40.txt.bin"	500	1.56374e-06	0.00544837		1.54353e-06	1.58244e-06	-1.10895e-06	0.0124561	0	1.63081
"2021-08-19_20h18m24s_CO209P26.txt.bin"	500	6.53495e-07	0.00483523		6.47649e-07	6.60052e-07	0.00039536	0.0355998	0	6.108
"2021-08-19_20h21m53s_CO209P20.txt"	0	-nan(ind)	nan		nan	nan	nan	nan	0	0.003522
"2021-08-19_20h21m53s_CO209P20.txt.bin"	0	-nan(ind)	nan		nan	nan	nan	nan	0	2.9e-05
"2021-08-19_20h18m01s_O1809P38.txt.bin"	500	5.92538e-07	0.00318856		5.86493e-07	5.96007e-07	0.0112918	0.236093	0	9.05886
"2021-08-19_20h20m44s_CO209P22.txt.bin"	500	6.01651e-07	0.00514815		5.95702e-07	6.07538e-07	0.000398372	0.0377361	0	5.8906
"2021-08-19_20h18m38s_O1809P36.txt.bin"	500	5.78905e-07	0.0029458		5.74831e-07	5.81711e-07	0.00936251	0.20532	0	9.43654
"2021-08-19_20h24m10s_CO209P16.txt.bin"	2	5.55445e-07	0.00492589		5.5351e-07	5.5738e-07	0.00042461	0.0535342	0	0.029142
"2021-08-19_20h24m19s_C1309P32.txt.bin"	500	2.29388e-06	0.00332484		2.27221e-06	2.31316e-06	-1.57347e-06	0.0116276	0	1.6029
"2021-08-19_20h22m10s_O1809P30.txt.bin"	500	6.15422e-07	0.00862299		6.05817e-07	6.22672e-07	0.00168362	0.21517	0	6.91643
"2021-08-19_20h23m04s_CO209P18.txt.bin"	502	5.80791e-07	0.00365258		5.7302e-07	5.85393e-07	0.000382619	0.0363913	0	5.73964
"2021-08-19_20h24m47s_C1309P30.txt.bin"	500	2.18139e-06	0.00317664		2.16318e-06	2.20042e-06	-3.22035e-06	0.0115679	0	1.52842
"2021-08-19_20h20m58s_O1809P32.txt.bin"	500	5.96766e-07	0.00478341		5.90676e-07	6.00913e-07	0.00935708	0.247698	0	10.6687
"2021-08-19_20h19m47s_O1809P34.txt.bin"	500	5.47308e-07	0.0138251		5.35215e-07	5.58211e-07	0.181692	0.263897	0	14.7898
"2021-08-19_20h25m27s_C1309P28.txt.bin"	500	2.16272e-06	0.00115263		2.15653e-06	2.17101e-06	-5.64197e-06	0.0134152	0	1.51449
"2021-08-19_20h23m16s_O1809P28.txt.bin"	500	5.74343e-07	0.00786375		5.66747e-07	5.80118e-07	0.0111485	0.232918	0	9.34339
"2021-08-19_20h25m00s_CO209P14.txt.bin"	500	5.52647e-07	0.00699456		5.46641e-07	5.59218e-07	0.000385934	0.0378988	0	5.54809
"2021-08-19_20h24m37s_O1809P26.txt.bin"	500	5.72955e-07	0.0115038		5.65291e-07	5.81821e-07	0.0213089	0.240217	0	7.9785
"2021-08-19_20h26m08s_C1309P26.txt.bin"	500	2.1193e-06	0.00338484		2.10537e-06	2.13207e-06	-2.15559e-06	0.0134013	0	1.51114
"2021-08-19_20h27m30s_C1309P24.txt.bin"	500	2.0201e-06	0.00201683		2.0108e-06	2.0286e-06	-5.54433e-06	0.0162253	0	1.5662
"2021-08-19_20h25m40s_CO209P12.txt.bin"	500	5.63863e-07	0.00799204		5.56107e-07	5.70884e-07	0.00844556	0.0796596	0	9.01085
"2021-08-19_20h27m07s_CO209P10.txt.bin"	502	5.35785e-07	0.00939053		5.2837e-07	5.43122e-07	0.000483385	0.0536797	0	5.69859
"2021-08-19_20h28m05s_C1309P22.txt.bin"	500	1.46932e-06	0.0035746		1.45236e-06	1.48439e-06	-2.03066e-06	0.0116309	0	1.52677
"2021-08-19_20h27m19s_O1809P20.txt.bin"	500	5.87697e-07	0.00794141		5.79937e-07	5.94088e-07	0.0044759	0.233052	0	6.93896
"2021-08-19_20h25m16s_O1809P24.txt.bin"	500	4.79944e-07	0.00747074		4.72808e-07	4.85952e-07	0.330419	0.275114	0	13.1807
"2021-08-19_20h27m43s_CO209P08.txt.bin"	500	5.21905e-07	0.0218401		5.07887e-07	5.35791e-07	0.000369486	0.0361895	0	5.22141
"2021-08-19_20h28m41s_C1309P20.txt.bin"	500	1.76549e-06	0.00567398		1.74471e-06	1.78484e-06	-3.74713e-06	0.0127973	0	1.55244
"2021-08-19_20h25m56s_O1809P22.txt.bin"	500	5.41109e-07	0.00489958		5.34483e-07	5.45893e-07	0.0619407	0.220134	0	12.7805
"2021-08-19_20h29m06s_C1309P18.txt.bin"	500	1.66902e-06	0.00496422		1.65158e-06	1.68477e-06	-1.60082e-06	0.012679	0	1.58466
"2021-08-19_20h29m32s_C1309P16.txt.bin"	500	1.60832e-06	0.00360377		1.59449e-06	1.62349e-06	-1.9405e-06	0.0122442	0	1.59407
"2021-08-19_20h27m55s_O1809P18.txt.bin"	500	5.76972e-07	0.00786458		5.68482e-07	5.82969e-07	0.0165358	0.225007	0	10.2139
"2021-08-19_20h28m32s_O1809P16.txt.bin"	500	5.63868e-07	0.00576829		5.56278e-07	5.69412e-07	0.036759	0.237755	0	9.30688
"2021-08-19_20h30m11s_C1309P14.txt.bin"	500	1.50194e-06	0.00747124		1.47977e-06	1.52386e-06	-1.30885e-06	0.0124447	0	1.59135
"2021-08-19_20h29m20s_O1809P14.txt.bin"	500	5.53156e-07	0.00855723		5.47207e-07	5.59871e-07	0.00623952	0.233891	0	13.0719
"2021-08-19_20h28m19s_CO209R06.txt.bin"	500	5.76575e-07	0.00967313		5.65786e-07	5.83918e-07	0.0223341	0.207129	0	17.3487
"2021-08-19_20h30m52s_C1309P12.txt.bin"	500	1.47635e-06	0.00531465		1.45941e-06	1.49627e-06	-1.58358e-06	0.0125052	0	1.61206
"2021-08-19_20h30m01s_O1809P12.txt.bin"	500	5.36657e-07	0.00523799		5.30515e-07	5.41444e-07	0.176248	0.26573	0	11.6729
"2021-08-19_20h29m47s_CO209R10.txt.bin"	500	5.62201e-07	0.00432905		5.56219e-07	5.6613e-07	0.0894671	0.247818	0	16.5026
"2021-08-19_20h31m18s_C1309P10.txt.bin"	500	1.40719e-06	0.00638293		1.38365e-06	1.42979e-06	-9.75684e-07	0.0116799	0	1.75303
"2021-08-19_20h30m27s_CO209R12.txt.bin"	500	5.038e-07	0.0110201		4.9455e-07	5.12513e-07	0.416524	0.269161	0	11.5014
"2021-08-19_20h28m55s_CO209R08.txt.bin"	500	5.64037e-07	0.00285925		5.57864e-07	5.66851e-07	0.0827823	0.217274	0	24.4847
"2021-08-19_20h32m01s_CO209R16.txt.bin"	500	5.23511e-07	0.00491835		5.17224e-07	5.28555e-07	0.375451	0.251777	0	5.60005
"2021-08-19_20h30m40s_O1809P10.txt.bin"	500	5.55125e-07	0.00653684		5.47907e-07	5.60033e-07	0.0144406	0.240488	0	15.5956
"2021-08-19_20h31m33s_CO209R14.txt.bin"	500	5.09972e-07	0.0109924		5.01729e-07	5.17634e-07	0.300702	0.283064	0	10.9576
"2021-08-19_20h32m15s_O1809R04.txt.bin"	500	6.1782e-07	0.00693116		6.09751e-07	6.23402e-07	0.00344662	0.225206	0	8.2986
"2021-08-19_20h31m07s_O1809P08.txt.bin"	500	5.4239e-07	0.0056832		5.34735e-07	5.46518e-07	0.0519916	0.19256	0	16.4179
"2021-08-19_20h32m30s_CO209R18.txt.bin"	500	5.37797e-07	0.00933862		5.29758e-07	5.44508e-07	0.231375	0.266918	0	8.31621
"2021-08-19_20h31m45s_O1809P06.txt.bin"	500	5.61452e-07	0.00344104		5.56924e-07	5.64909e-07	0.0438553	0.246677	0	16.2424
"2021-08-19_20h33m52s_C1309R10.txt.bin"	500	9.74762e-07	0.00795515		9.5197e-07	9.99312e-07	-2.05897e-07	0.0115539	0	1.74118
"2021-08-19_20h32m58s_CO209R20.txt.bin"	500	5.43195e-07	0.00420135		5.37841e-07	5.46767e-07	0.136194	0.245079	0	7.66198
"2021-08-19_20h32m45s_O1809R06.txt.bin"	500	6.15178e-07	0.00913097		6.06441e-07	6.22617e-07	0.0279261	0.249909	0	11.6902
"2021-08-19_20h34m29s_C1309R12.txt.bin"	500	7.75329e-07	0.0174235		7.32351e-07	8.12396e-07	9.66946e-07	0.0112725	0	1.62292
"2021-08-19_20h34m18s_O1809R12.txt.bin"	500	6.54255e-07	0.00397206		6.50595e-07	6.58383e-07	0.00262251	0.174887	0	6.17194
"2021-08-19_20h33m10s_O1809R08.txt.bin"	500	5.98697e-07	0.00327439		5.9276e-07	6.01489e-07	0.0109529	0.139187	0	15.4004
"2021-08-19_20h33m42s_O1809R10.txt.bin"	500	5.5547e-07	0.005449		5.50156e-07	5.59928e-07	0.00466331	0.206728	0	12.4456
"2021-08-19_20h35m08s_C1309R14.txt.bin"	500	8.47638e-07	0.0154526		8.2071e-07	8.7601e-07	-1.55828e-06	0.0117066	0	1.62984
"2021-08-19_20h33m24s_CO209R22.txt.bin"	500	5.5745e-07	0.0158284		5.44427e-07	5.67707e-07	0.107006	0.228774	0	16.1117
"2021-08-19_20h35m32s_C1309R16.txt.bin"	500	9.079e-07	0.019111		8.71211e-07	9.42718e-07	3.37622e-07	0.011485	0	1.55001
"2021-08-19_20h34m57s_O1809R14.txt.bin"	500	6.80155e-07	0.00151774		6.77993e-07	6.82142e-07	0.00100843	0.182898	0	6.67643
"2021-08-19_20h34m06s_CO209R24.txt.bin"	500	5.6133e-07	0.0175662		5.47788e-07	5.73094e-07	0.133171	0.249993	0	14.6744
"2021-08-19_20h35m20s_O1809R16.txt.bin"	500	6.49721e-07	0.00382956		6.46167e-07	6.53967e-07	0.000941384	0.176638	0	5.91156
"2021-08-19_20h36m08s_C1309R18.txt.bin"	500	8.9272e-07	0.0105444		8.66225e-07	9.19023e-07	-5.06151e-07	0.0113723	0	1.59593
"2021-08-19_20h36m47s_C1309R20.txt.bin"	500	7.9507e-07	0.0211919		7.62463e-07	8.26367e-07	-6.83967e-07	0.0116004	0	1.64368
"2021-08-19_20h35m57s_O1809R18.txt.bin"	500	6.92712e-07	0.00341122		6.88003e-07	6.96143e-07	0.000989164	0.171757	0	6.74849
"2021-08-19_20h34m44s_CO209R26.txt.bin"	500	5.83748e-07	0.00406887		5.77723e-07	5.88035e-07	0.0164294	0.230846	0	15.1758
