//Fitting algorithm output. V. 0.1	maxIter=5000	start_lambda=1e-05	up_factor=10	down_factor=0.8	target_derr=0.0001	multlimit=1e+07
"2021-08-19_16h07m48s_CO210P32.txt.bin"	500	1.96369e-06	0.000375054		1.96195e-06	1.96545e-06	-2.65807e-05	0.0477635	0	2.00128
"2021-08-19_16h07m06s_CO210P34.txt.bin"	500	1.98108e-06	0.000872106		1.97728e-06	1.98522e-06	-7.11184e-06	0.0275314	0	2.01782
"2021-08-19_16h06m36s_CO210P36.txt.bin"	500	1.95741e-06	0.000968323		1.9522e-06	1.96268e-06	-4.43904e-06	0.0209483	0	2.11909
"2021-08-19_16h05m34s_CO210P40.txt.bin"	500	1.88142e-06	0.00249089		1.86512e-06	1.89492e-06	-5.06849e-06	0.012911	0	2.18899
"2021-08-19_16h06m07s_CO210P38.txt.bin"	500	1.98744e-06	0.000519368		1.98452e-06	1.99011e-06	-4.91729e-05	0.0403319	0	2.3431
"2021-08-19_16h07m37s_C1310P28.txt.bin"	518	1.3788e-06	0.00412108		1.36936e-06	1.3973e-06	-0.000158659	0.0232067	0	2.50653
"2021-08-19_16h08m43s_CO210P28.txt.bin"	500	2.00118e-06	0.000536432		1.99819e-06	2.00407e-06	-4.36215e-06	0.0256547	0	1.68615
"2021-08-19_16h08m17s_CO210P30.txt.bin"	500	1.98466e-06	0.00118663		1.98066e-06	1.98909e-06	-2.373e-05	0.0415864	0	1.91818
"2021-08-19_16h09m13s_CO210P26.txt.bin"	500	1.9981e-06	0.00257211		1.98176e-06	2.01253e-06	-1.98108e-06	0.012587	0	1.81448
"2021-08-19_16h08m28s_C1310P26.txt.bin"	500	1.29887e-06	0.00106858		1.29552e-06	1.30211e-06	-6.92679e-05	0.0261388	0	2.27734
"2021-08-19_16h09m23s_O1810P32.txt.bin"	500	2.03857e-06	0.00133361		2.03282e-06	2.04498e-06	-3.658e-06	0.0183288	0	1.9653
"2021-08-19_16h09m43s_C1310P24.txt.bin"	514	1.39997e-06	0.00349754		1.39301e-06	1.40689e-06	-0.00295568	0.0417771	0	2.14064
"2021-08-19_16h09m53s_O1810P30.txt.bin"	500	2.06874e-06	0.00148415		2.06408e-06	2.07372e-06	-6.26577e-06	0.0297178	0	1.52426
"2021-08-19_16h10m06s_CO210P24.txt.bin"	500	2.02005e-06	0.0272447		1.93207e-06	2.14099e-06	-4.94529e-05	0.0132734	0	1.47331
"2021-08-19_16h10m17s_O1810P28.txt.bin"	500	2.07941e-06	0.0012531		2.0746e-06	2.08415e-06	-4.64489e-05	0.0400847	0	1.70612
"2021-08-19_16h10m30s_CO210P22.txt.bin"	500	2.04541e-06	0.00378814		2.0348e-06	2.05581e-06	-5.64742e-06	0.0263417	0	1.76611
"2021-08-19_16h10m54s_CO210P20.txt.bin"	500	2.09382e-06	0.00668053		2.05284e-06	2.12793e-06	-2.70562e-06	0.0170445	0	1.52193
"2021-08-19_16h10m43s_O1810P26.txt.bin"	500	2.12158e-06	0.0007546		2.11829e-06	2.12453e-06	-8.00374e-05	0.0511228	0	1.93658
"2021-08-19_16h11m21s_CO210P18.txt.bin"	500	2.06548e-06	0.00712329		2.03855e-06	2.09436e-06	-2.54041e-06	0.0125262	0	1.61693
"2021-08-19_16h11m10s_O1810P24.txt.bin"	500	2.06358e-06	0.00142083		2.05902e-06	2.06835e-06	-6.1541e-05	0.0535593	0	1.71226
"2021-08-19_16h11m34s_O1810P22.txt.bin"	500	2.1392e-06	0.000527853		2.13643e-06	2.14253e-06	-5.87653e-06	0.036803	0	1.5544
"2021-08-19_16h11m45s_CO210P16.txt.bin"	500	2.11138e-06	0.00204567		2.10097e-06	2.12007e-06	-3.11947e-06	0.0145764	0	1.51861
"2021-08-19_16h12m10s_CO210P14.txt.bin"	500	2.12049e-06	0.00521442		2.09045e-06	2.15231e-06	-4.22849e-06	0.0124104	0	1.57764
"2021-08-19_16h11m58s_O1810P20.txt.bin"	500	2.11794e-06	0.00111508		2.11351e-06	2.1217e-06	-5.78457e-05	0.0547731	0	1.73815
"2021-08-19_16h12m47s_CO210P12.txt.bin"	500	2.12736e-06	0.000745516		2.12369e-06	2.13074e-06	-1.14957e-05	0.0287415	0	1.50595
"2021-08-19_16h12m35s_O1810P18.txt.bin"	500	2.07935e-06	0.000881536		2.07493e-06	2.08267e-06	-5.85938e-05	0.048517	0	1.79109
"2021-08-19_16h12m23s_C1310P20.txt.bin"	500	1.41269e-06	0.00513972		1.4033e-06	1.42187e-06	-0.00381012	0.0508495	0	1.90932
"2021-08-19_16h13m00s_O1810P16.txt.bin"	500	2.20398e-06	0.00127712		2.19916e-06	2.20881e-06	-3.79098e-05	0.0518294	0	1.64527
"2021-08-19_16h13m12s_CO210P10.txt.bin"	500	2.15318e-06	0.0048064		2.12301e-06	2.18469e-06	-7.13908e-07	0.0132255	0	1.54406
"2021-08-19_16h13m26s_O1810P14.txt.bin"	500	2.20818e-06	0.0017559		2.20251e-06	2.21422e-06	-5.11397e-05	0.0481904	0	1.6846
"2021-08-19_16h13m38s_CO210P08.txt.bin"	500	2.18302e-06	0.00413818		2.16517e-06	2.20028e-06	-2.68873e-06	0.0138529	0	1.59107
"2021-08-19_16h13m50s_O1810P12.txt.bin"	500	2.2688e-06	0.000585998		2.26551e-06	2.27169e-06	-1.10982e-05	0.0379785	0	1.61736
"2021-08-19_16h14m04s_CO210P06.txt.bin"	500	2.23784e-06	0.00239813		2.22982e-06	2.24584e-06	-5.40936e-06	0.0308862	0	1.57658
"2021-08-19_16h14m43s_CO210R04.txt.bin"	500	2.33616e-06	0.00103594		2.33064e-06	2.34216e-06	-7.60745e-06	0.0208462	0	1.54968
"2021-08-19_16h15m28s_O1810R08.txt"	0	-nan(ind)	nan		nan	nan	nan	nan	0	0.021983
"2021-08-19_16h15m28s_O1810R08.txt.bin"	0	-nan(ind)	nan		nan	nan	nan	nan	0	4.1e-05
"2021-08-19_16h14m16s_O1810P10.txt.bin"	500	2.32394e-06	0.00231992		2.31621e-06	2.33151e-06	-6.26923e-05	0.0423731	0	1.74765
"2021-08-19_16h14m54s_C1310P18.txt.bin"	500	1.47897e-06	0.00315262		1.47002e-06	1.48716e-06	-2.42176e-06	0.0162108	0	1.67538
"2021-08-19_16h15m03s_O1810P08.txt.bin"	500	2.37133e-06	0.000707589		2.36619e-06	2.37637e-06	-6.68126e-06	0.0199121	0	1.54234
"2021-08-19_16h15m15s_CO210R06.txt.bin"	500	2.31677e-06	0.000810933		2.31215e-06	2.32049e-06	-1.28125e-05	0.0258676	0	1.50203
"2021-08-19_16h15m39s_CO210R08.txt.bin"	500	2.35167e-06	0.000689756		2.34828e-06	2.35514e-06	-1.00381e-05	0.0479837	0	1.56855
"2021-08-19_16h15m26s_C1310P16.txt.bin"	500	1.51707e-06	0.003545		1.51007e-06	1.52461e-06	-9.09588e-05	0.0366055	0	2.11
"2021-08-19_16h16m01s_O1810R10.txt.bin"	500	2.7248e-06	0.00128533		2.71808e-06	2.73092e-06	-1.07505e-05	0.022167	0	1.61154
"2021-08-19_16h15m50s_C1310P14.txt.bin"	500	1.5471e-06	0.00186408		1.54226e-06	1.55152e-06	-5.50619e-05	0.0350686	0	1.94282
"2021-08-19_16h16m14s_CO210R10.txt.bin"	500	2.45414e-06	0.000530912		2.451e-06	2.45697e-06	-1.08757e-05	0.0405444	0	1.61567
"2021-08-19_16h16m24s_O1810R12.txt.bin"	500	2.77599e-06	0.000726919		2.77196e-06	2.78065e-06	-2.94744e-05	0.0298533	0	1.75301
"2021-08-19_16h16m47s_CO210R12.txt.bin"	500	2.4779e-06	0.000461298		2.47544e-06	2.48067e-06	-1.05957e-05	0.0415604	0	1.51908
"2021-08-19_16h16m33s_C1310P12.txt.bin"	500	1.56898e-06	0.000921198		1.56512e-06	1.57318e-06	-3.52508e-05	0.0234687	0	1.83258
"2021-08-19_16h17m15s_CO210R14.txt.bin"	500	2.54895e-06	0.00047908		2.54593e-06	2.55265e-06	-2.27789e-05	0.0412238	0	1.72456
"2021-08-19_16h16m58s_O1810R14.txt.bin"	500	2.90192e-06	0.000787724		2.89723e-06	2.90666e-06	-0.000109615	0.0353147	0	2.09717
"2021-08-19_16h17m39s_C1310P10.txt.bin"	500	1.59121e-06	0.00184772		1.58521e-06	1.59642e-06	-3.05528e-05	0.021792	0	1.85457
"2021-08-19_16h17m27s_O1810R16.txt.bin"	500	2.85077e-06	0.000422989		2.84763e-06	2.85385e-06	-0.000116835	0.0361931	0	2.16425
