CO210P40,2.083944E-6,1377.234284E-6,8.838261004245297,11.416942038178762,2021-08-19 22:30:12
CO210P38,2.200013E-6,853.517638E-6,7.887085584245172,9.6666333623333,2021-08-19 22:30:41
CO210P36,2.208293E-6,2787.433883E-6,8.999669732797251,10.519190591199497,2021-08-19 22:31:17
CO210P34,2.277633E-6,1132.372391E-6,8.147427171272314,9.364916132642447,2021-08-19 22:31:46
CO210P32,2.315753E-6,649.029543E-6,8.573571458240021,9.91693284343937,2021-08-19 22:32:18
CO210P30,2.400723E-6,864.098997E-6,8.296249565148587,9.992660227453857,2021-08-19 22:32:49
O1810P34,2.515849E-6,1048.784562E-6,6.784034886614899,8.543391335900125,2021-08-19 22:33:06
CO210P28,2.452918E-6,908.537902E-6,7.526226870837376,9.193813580089502,2021-08-19 22:33:17
O1810P32,2.566663E-6,983.060041E-6,7.655880497868408,9.18547194983288,2021-08-19 22:33:30
CO210P26,2.481491E-6,4043.574207E-6,6.083072933664876,7.748311576468138,2021-08-19 22:33:43
O1810P30,2.609728E-6,1032.540098E-6,8.137913250880139,9.743513917048132,2021-08-19 22:33:56
CO210P24,2.512560E-6,3765.306525E-6,6.096196928423557,7.777146442593724,2021-08-19 22:34:09
C1310P26,1.535507E-6,1827.469982E-6,6.565885855383658,8.43036137611896,2021-08-19 22:34:20
O1810P28,2.625885E-6,790.124532E-6,8.237982238199448,10.095314444971237,2021-08-19 22:34:30
CO210P22,2.591298E-6,2691.616279E-6,6.531307093095438,8.12913839487857,2021-08-19 22:34:41
O1810P26,2.673603E-6,595.285492E-6,8.485110819647117,10.319186503904916,2021-08-19 22:34:56
CO210P20,2.634986E-6,2036.230190E-6,6.5437079709133235,8.214908559585641,2021-08-19 22:35:07
O1810P24,2.594250E-6,976.171237E-6,8.233084870538955,9.768506120648631,2021-08-19 22:35:22
CO210P18,2.615818E-6,5199.384586E-6,6.103378494252803,7.847873690650001,2021-08-19 22:35:32
O1810P22,2.608487E-6,541.324926E-6,8.402694271437046,9.88457845027136,2021-08-19 22:35:47
CO210P16,2.624782E-6,1844.677131E-6,6.420183960799304,8.00436829789898,2021-08-19 22:35:58
O1810P20,2.757618E-6,823.718584E-6,8.18961146985863,10.072704198846926,2021-08-19 22:36:12
CO210P14,2.626521E-6,7978.722937E-6,6.044038063861211,7.6525717997518035,2021-08-19 22:36:34
C1310P24,1.589183E-6,1511.736974E-6,7.08560484401228,8.792693663854635,2021-08-19 22:36:44
O1810P18,2.770905E-6,703.625346E-6,7.637762725762304,9.170613491885984,2021-08-19 22:36:55
CO210P12,2.752101E-6,394.898686E-6,7.917959323936404,9.40569593462977,2021-08-19 22:37:09
O1810P16,2.883621E-6,833.529455E-6,8.129972402798964,9.850378791120091,2021-08-19 22:37:19
C1310P22,1.608490E-6,4701.475577E-6,9.218224819631313,11.122191596918494,2021-08-19 22:37:31
CO210P10,2.821024E-6,4861.800938E-6,6.506403428673609,7.9850950694445295,2021-08-19 22:37:58
O1810P14,2.947924E-6,1096.392527E-6,7.918272890680717,10.070419232065326,2021-08-19 22:38:10
C1310P20,1.615040E-6,3414.129195E-6,8.53138037805805,9.887403577702408,2021-08-19 22:38:21
CO210P08,2.889734E-6,4015.236038E-6,6.297828665265645,8.106692206860245,2021-08-19 22:38:32
O1810P12,3.001882E-6,591.883059E-6,7.881506441381514,9.661074789686767,2021-08-19 22:38:43
O1810P10,3.033819E-6,1462.185710E-6,8.172529239473187,10.40652338368117,2021-08-19 22:39:13
CO210P06,2.932295E-6,2751.338249E-6,6.193842656658791,7.854407840384408,2021-08-19 22:39:23
O1810P08,3.097989E-6,718.787265E-6,6.95809868160026,8.705448346261738,2021-08-19 22:39:37
CO210R04,3.110727E-6,444.179804E-6,7.643932964225205,9.146703186162451,2021-08-19 22:39:53
O1810R08,3.413870E-6,570.398033E-6,7.244234961144756,9.168383070933004,2021-08-19 22:40:04
CO210R06,3.067424E-6,679.461603E-6,7.115790150181401,8.585012182935538,2021-08-19 22:40:17
O1810R10,3.450671E-6,1062.210180E-6,7.615681277780817,9.746660642907525,2021-08-19 22:40:29
C1310P18,1.656181E-6,1265.748975E-6,7.681946582490627,9.448742114329175,2021-08-19 22:40:40
CO210R08,3.133845E-6,402.459687E-6,7.901651102412289,9.507757817184416,2021-08-19 22:40:52
O1810R12,3.426482E-6,564.369539E-6,7.437034529252849,9.106826679025772,2021-08-19 22:41:02
CO210R10,3.287800E-6,550.070442E-6,7.38836902576511,9.29444510918834,2021-08-19 22:41:17
O1810R14,3.440351E-6,672.874335E-6,7.827564979024217,9.101430521397742,2021-08-19 22:41:27
CO210R12,3.244927E-6,554.586680E-6,7.674589690760299,9.093706526674875,2021-08-19 22:41:44
C1310P16,1.674779E-6,2548.714325E-6,8.499991552552823,10.529864616014306,2021-08-19 22:41:57
O1810R16,3.468580E-6,499.782445E-6,7.721391207378744,9.152736849757321,2021-08-19 22:42:08
CO210R14,3.307315E-6,445.733129E-6,8.074971968459984,9.690511912540654,2021-08-19 22:42:21
C1310P14,1.700475E-6,971.908813E-6,8.422325826850566,9.908936303578956,2021-08-19 22:42:35
O1810R18,3.514847E-6,894.112505E-6,7.599577523319232,9.354854217087812,2021-08-19 22:42:45
CO210R16,3.385179E-6,621.021515E-6,7.350357661617865,8.912832219593687,2021-08-19 22:43:03
C1310P12,1.716482E-6,2055.140302E-6,7.769773091032258,9.850387233571908,2021-08-19 22:43:13
O1810R20,3.586273E-6,370.480079E-6,7.839177894853332,9.391584242935831,2021-08-19 22:43:25
CO210R18,3.466150E-6,464.278433E-6,7.5683306326165205,9.376445972883918,2021-08-19 22:43:37
O1810R22,3.622399E-6,658.761602E-6,7.3692169727886565,8.957451347811606,2021-08-19 22:43:50
CO210R20,3.088314E-6,543.158763E-6,7.629545768518108,9.374300581178279,2021-08-19 22:44:06
O1810R24,3.618371E-6,495.631615E-6,7.409709903221625,8.907292416336865,2021-08-19 22:44:16
