//Fitting algorithm output. V. 0.1	maxIter=5000	start_lambda=1e-05	up_factor=10	down_factor=0.8	target_derr=0.0001	multlimit=1e+07
"2021-08-19_03h00m03s_CO210P34.txt.bin"	500	2.50953e-06	0.000359935		2.50664e-06	2.51234e-06	-1.82584e-05	0.04915	0	2.54041
"2021-08-19_02h59m04s_CO210P38.txt.bin"	500	2.39992e-06	0.000429247		2.39705e-06	2.40288e-06	-1.9058e-05	0.0418979	0	2.56746
"2021-08-19_02h58m35s_CO210P40.txt.bin"	500	2.36415e-06	0.00122242		2.35658e-06	2.37323e-06	-1.05569e-05	0.0155406	0	2.57561
"2021-08-19_02h59m34s_CO210P36.txt.bin"	500	2.45611e-06	0.00130192		2.45056e-06	2.46229e-06	-1.37041e-05	0.0437121	0	2.63039
"2021-08-19_03h00m32s_CO210P32.txt.bin"	500	2.55339e-06	0.000344617		2.55077e-06	2.55587e-06	-1.65598e-05	0.0449114	0	2.72723
"2021-08-19_03h00m44s_C1310P28.txt.bin"	500	1.62663e-06	0.00266971		1.61963e-06	1.63359e-06	-4.18257e-05	0.0254411	0	2.9327
"2021-08-19_03h01m57s_CO210P26.txt.bin"	500	2.70322e-06	0.00190963		2.68625e-06	2.71856e-06	-9.86066e-07	0.0115903	0	1.76837
"2021-08-19_03h01m28s_CO210P28.txt.bin"	500	2.66518e-06	0.00050686		2.66146e-06	2.6689e-06	-2.26711e-05	0.0392461	0	1.86706
"2021-08-19_03h02m26s_CO210P24.txt.bin"	500	2.8239e-06	0.00480988		2.78448e-06	2.86221e-06	-1.63756e-06	0.0113748	0	2.04237
"2021-08-19_03h00m59s_CO210P30.txt.bin"	500	2.60841e-06	0.000582889		2.60469e-06	2.61238e-06	-3.20439e-05	0.0420115	0	2.1436
"2021-08-19_03h02m59s_CO210P22.txt.bin"	500	2.81752e-06	0.00247025		2.80794e-06	2.8271e-06	-1.71168e-05	0.0364458	0	1.78948
"2021-08-19_03h02m47s_O1810P34.txt.bin"	500	2.73795e-06	0.000867657		2.72999e-06	2.74539e-06	-5.71864e-06	0.0146088	0	2.08194
"2021-08-19_03h03m10s_O1810P32.txt.bin"	500	2.78304e-06	0.00120399		2.77461e-06	2.79225e-06	-5.41939e-06	0.0143746	0	1.63151
"2021-08-19_03h03m20s_C1310P26.txt.bin"	500	1.66685e-06	0.000872213		1.66312e-06	1.6711e-06	-2.75976e-05	0.0207417	0	1.81185
"2021-08-19_03h03m30s_CO210P20.txt.bin"	500	2.87963e-06	0.00157953		2.86763e-06	2.89129e-06	-5.12893e-06	0.0133381	0	1.82323
"2021-08-19_03h03m58s_CO210P18.txt.bin"	500	2.85677e-06	0.00417459		2.82469e-06	2.88655e-06	-1.90306e-06	0.0114715	0	1.874
"2021-08-19_03h03m41s_O1810P30.txt.bin"	500	2.84526e-06	0.000997544		2.83947e-06	2.85074e-06	-0.000107138	0.0324919	0	2.24761
"2021-08-19_03h04m10s_O1810P28.txt.bin"	500	2.89469e-06	0.000477809		2.89007e-06	2.89848e-06	-0.000117403	0.0329732	0	2.63647
"2021-08-19_03h04m26s_CO210P16.txt.bin"	500	2.97456e-06	0.00077959		2.969e-06	2.97968e-06	-2.45912e-05	0.0258382	0	1.70665
"2021-08-19_03h04m52s_CO210P14.txt.bin"	500	2.97928e-06	0.00309011		2.95738e-06	3.00119e-06	-3.57177e-06	0.011826	0	1.67296
"2021-08-19_03h04m39s_O1810P26.txt.bin"	500	2.95913e-06	0.000392887		2.95573e-06	2.96284e-06	-0.000127621	0.0311744	0	2.34792
"2021-08-19_03h05m05s_O1810P24.txt.bin"	500	2.99843e-06	0.000876163		2.99328e-06	3.00372e-06	-0.000125072	0.0302246	0	2.50056
"2021-08-19_03h05m39s_C1310P24.txt.bin"	500	1.69958e-06	0.00181144		1.69254e-06	1.70608e-06	-1.78697e-08	0.0204709	0	1.48169
"2021-08-19_03h05m18s_CO210P12.txt.bin"	500	3.08069e-06	0.000348728		3.07704e-06	3.08348e-06	-0.000119377	0.0306702	0	2.29444
"2021-08-19_03h05m28s_O1810P22.txt.bin"	500	3.05426e-06	0.000398986		3.05059e-06	3.0575e-06	-0.000123648	0.0283262	0	2.33403
"2021-08-19_03h05m52s_CO210P10.txt.bin"	500	3.14257e-06	0.00129618		3.13516e-06	3.1493e-06	-0.000109722	0.0349807	0	2.23902
"2021-08-19_03h06m30s_CO210P08.txt.bin"	511	3.2121e-06	0.009902		3.1722e-06	3.26164e-06	-4.86117e-06	0.0123973	0	1.73464
"2021-08-19_03h06m42s_C1310P22.txt.bin"	500	1.73825e-06	0.00271062		1.73171e-06	1.7449e-06	-7.49959e-05	0.0488846	0	1.8294
"2021-08-19_03h06m01s_O1810P20.txt.bin"	500	3.10162e-06	0.000550218		3.09756e-06	3.10611e-06	-0.000139547	0.0329582	0	2.46562
"2021-08-19_03h06m53s_O1810P18.txt.bin"	500	3.16159e-06	0.000526682		3.15725e-06	3.16625e-06	-0.000124616	0.0271495	0	2.67785
"2021-08-19_03h07m05s_CO210P06.txt.bin"	500	3.25213e-06	0.00103129		3.24305e-06	3.2587e-06	-0.000124732	0.0281317	0	2.67024
"2021-08-19_03h08m02s_C1310P20.txt.bin"	500	1.76477e-06	0.00260956		1.7578e-06	1.77148e-06	-6.71405e-05	0.044849	0	2.17161
"2021-08-19_03h07m17s_O1810P16.txt.bin"	500	3.22707e-06	0.000701183		3.22181e-06	3.23159e-06	-0.000141822	0.0327223	0	2.8392
"2021-08-19_03h07m50s_CO210R04.txt.bin"	513	3.53061e-06	0.000656603		3.52213e-06	3.53522e-06	-0.000148689	0.0302694	0	3.09194
"2021-08-19_03h08m12s_O1810P14.txt.bin"	500	3.26648e-06	0.000943251		3.26025e-06	3.27262e-06	-0.00014326	0.0312933	0	2.91337
"2021-08-19_03h08m26s_CO210R06.txt.bin"	500	3.58395e-06	0.000608289		3.57874e-06	3.58886e-06	-0.000140303	0.0297382	0	3.16769
"2021-08-19_03h08m37s_O1810P12.txt.bin"	500	3.31744e-06	0.000463582		3.31355e-06	3.32149e-06	-0.000143414	0.0297198	0	2.89925
"2021-08-19_03h09m48s_O1810R08.txt"	0	-nan(ind)	nan		nan	nan	nan	nan	0	0.001188
"2021-08-19_03h09m48s_O1810R08.txt.bin"	0	-nan(ind)	nan		nan	nan	nan	nan	0	3.1e-05
"2021-08-19_03h09m02s_O1810P10.txt.bin"	500	3.36551e-06	0.00138235		3.35714e-06	3.37286e-06	-0.000139417	0.0287654	0	2.98012
"2021-08-19_03h08m51s_CO210R08.txt.bin"	500	3.62611e-06	0.000335072		3.62234e-06	3.6297e-06	-0.000146298	0.0311465	0	3.21172
"2021-08-19_03h09m27s_O1810P08.txt.bin"	500	3.41473e-06	0.000450979		3.41051e-06	3.41865e-06	-0.000141342	0.0267242	0	2.94876
"2021-08-19_03h09m17s_CO210R10.txt.bin"	500	3.69367e-06	0.000315416		3.69058e-06	3.69704e-06	-0.00014048	0.0276515	0	3.19959
"2021-08-19_03h10m31s_C1310P18.txt.bin"	500	1.79846e-06	0.000673896		1.79511e-06	1.8026e-06	-9.53427e-06	0.0237431	0	1.729
"2021-08-19_03h09m46s_CO210R12.txt.bin"	500	3.74958e-06	0.000387233		3.74572e-06	3.75399e-06	-0.000140107	0.0258206	0	3.13655
"2021-08-19_03h10m21s_CO210R14.txt.bin"	500	3.78799e-06	0.00046594		3.78375e-06	3.79322e-06	-0.000141951	0.0269378	0	3.26127
"2021-08-19_03h10m42s_O1810R10.txt.bin"	500	3.87263e-06	0.000809038		3.86662e-06	3.87929e-06	-0.00013186	0.0227601	0	3.22791
"2021-08-19_03h11m00s_CO210R16.txt.bin"	500	3.83774e-06	0.000474423		3.83339e-06	3.84244e-06	-0.000151185	0.0281818	0	3.24153
"2021-08-19_03h11m11s_O1810R12.txt.bin"	500	3.90984e-06	0.000450922		3.90587e-06	3.91411e-06	-0.000150919	0.0263345	0	3.21643
"2021-08-19_03h11m25s_CO210R18.txt.bin"	500	3.88812e-06	0.000352907		3.88508e-06	3.8921e-06	-0.000153281	0.0290793	0	3.2775
"2021-08-19_03h11m36s_O1810R14.txt.bin"	500	3.96336e-06	0.000697655		3.95781e-06	3.96935e-06	-0.000165806	0.0298088	0	3.21715
"2021-08-19_03h11m52s_CO210R20.txt.bin"	500	3.90635e-06	0.000358829		3.90173e-06	3.91097e-06	-0.00014848	0.0276433	0	3.2315
"2021-08-19_03h12m02s_O1810R16.txt.bin"	500	3.99369e-06	0.00037652		3.98969e-06	3.99758e-06	-0.000148567	0.0258902	0	3.23323
"2021-08-19_03h12m40s_C1310P16.txt.bin"	500	1.8289e-06	0.000562608		1.82633e-06	1.83136e-06	-1.1241e-05	0.0335116	0	1.9168
"2021-08-19_03h12m19s_CO210R22.txt.bin"	500	3.98747e-06	0.000403037		3.98115e-06	3.99151e-06	-0.000138831	0.0242825	0	3.34905
"2021-08-19_03h12m29s_O1810R18.txt.bin"	500	4.04113e-06	0.000819823		4.03459e-06	4.04814e-06	-0.00014789	0.0239553	0	3.28926
"2021-08-19_03h13m02s_C1310P14.txt.bin"	500	1.86678e-06	0.000382065		1.86492e-06	1.86906e-06	-4.55044e-05	0.0342916	0	1.85456
"2021-08-19_03h12m52s_O1810R20.txt.bin"	500	4.08471e-06	0.000296133		4.08147e-06	4.08804e-06	-0.000148356	0.024339	0	3.26909
"2021-08-19_03h13m40s_C1310P12.txt.bin"	500	1.89271e-06	0.000981822		1.88913e-06	1.89666e-06	-2.16719e-05	0.0314707	0	1.77456
"2021-08-19_03h14m06s_C1310P10.txt.bin"	500	1.9169e-06	0.00108879		1.91244e-06	1.92178e-06	-3.93803e-07	0.0221438	0	1.77144
"2021-08-19_03h13m15s_CO210R24.txt.bin"	500	4.02702e-06	0.000378764		4.02291e-06	4.03105e-06	-0.000142614	0.0254207	0	3.3668
"2021-08-19_03h13m25s_O1810R22.txt.bin"	500	4.09963e-06	0.000639435		4.09352e-06	4.10613e-06	-0.000125542	0.0193121	0	3.21776
"2021-08-19_03h13m54s_CO210R26.txt.bin"	500	4.05569e-06	0.000423295		4.05013e-06	4.06005e-06	-0.00014646	0.0263531	0	3.30225
"2021-08-19_03h14m16s_O1810R24.txt.bin"	500	4.14507e-06	0.00033332		4.14159e-06	4.14963e-06	-0.000154942	0.0259205	0	3.29287
"2021-08-19_03h14m29s_CO210R28.txt.bin"	500	4.09206e-06	0.00103629		4.08297e-06	4.10099e-06	-0.000144761	0.0243641	0	3.26178
"2021-08-19_03h14m41s_O1810R26.txt.bin"	500	4.17407e-06	0.000384828		4.16903e-06	4.17807e-06	-0.000145876	0.023229	0	3.2524
"2021-08-19_03h16m16s_O1810R32.txt"	0	-nan(ind)	nan		nan	nan	nan	nan	0	0.000981
"2021-08-19_03h16m16s_O1810R32.txt.bin"	0	-nan(ind)	nan		nan	nan	nan	nan	0	3.5e-05
"2021-08-19_03h14m57s_CO210R30.txt.bin"	500	4.14939e-06	0.000557698		4.14411e-06	4.15653e-06	-0.000153288	0.0269721	0	3.50407
"2021-08-19_03h16m32s_O1810R34.txt"	0	-nan(ind)	nan		nan	nan	nan	nan	0	0.000935
"2021-08-19_03h16m32s_O1810R34.txt.bin"	0	-nan(ind)	nan		nan	nan	nan	nan	0	4.2e-05
"2021-08-19_03h15m08s_O1810R28.txt.bin"	500	4.20276e-06	0.0006611		4.1962e-06	4.20958e-06	-0.000136348	0.0212936	0	3.34658
"2021-08-19_03h15m25s_CO210R32.txt.bin"	500	4.17662e-06	0.000368199		4.17196e-06	4.18122e-06	-0.000145313	0.025023	0	3.42339
"2021-08-19_03h16m29s_C1310P08.txt.bin"	500	1.97025e-06	0.000473372		1.96745e-06	1.97269e-06	-1.99974e-05	0.0386723	0	1.76461
"2021-08-19_03h15m36s_O1810R30.txt.bin"	500	4.239e-06	0.000405448		4.23383e-06	4.24313e-06	-0.000153471	0.0240702	0	3.23782
"2021-08-19_03h16m55s_O1810R36.txt.bin"	500	4.32267e-06	0.00140597		4.30797e-06	4.34202e-06	-6.6774e-06	0.0118892	0	2.10226
"2021-08-19_03h15m52s_CO210R34.txt.bin"	500	4.21441e-06	0.000329899		4.21039e-06	4.2192e-06	-0.000157319	0.027016	0	3.47762
"2021-08-19_03h17m45s_C1310P06.txt.bin"	500	1.98778e-06	0.000885548		1.98308e-06	1.9932e-06	-4.23951e-06	0.015825	0	1.7288
"2021-08-19_03h16m45s_CO210R36.txt.bin"	500	4.25244e-06	0.000438413		4.24556e-06	4.25753e-06	-0.000140004	0.0241433	0	3.4848
"2021-08-19_03h18m56s_C1310R06.txt.bin"	500	2.2086e-06	0.00116967		2.20192e-06	2.21548e-06	-8.5744e-06	0.0133737	0	1.7787
"2021-08-19_03h17m16s_CO210R38.txt.bin"	500	4.2661e-06	0.000616734		4.26026e-06	4.27252e-06	-0.000154651	0.0259687	0	3.44541
"2021-08-19_03h19m24s_C1310R08.txt.bin"	500	2.24549e-06	0.000894003		2.24207e-06	2.24981e-06	-3.70736e-05	0.0308378	0	1.65604
"2021-08-19_03h17m58s_CO210R40.txt.bin"	500	4.30828e-06	0.000378846		4.30401e-06	4.31435e-06	-0.000159316	0.025522	0	3.42942
"2021-08-19_03h19m54s_C1310R10.txt.bin"	500	2.27354e-06	0.000387428		2.27069e-06	2.27619e-06	3.51984e-06	0.0312778	0	1.70575
"2021-08-19_03h19m13s_CO209P42.txt.bin"	500	4.40685e-06	0.000306461		4.40302e-06	4.41056e-06	-0.000161433	0.0250018	0	3.41088
"2021-08-19_03h20m19s_C1310R12.txt.bin"	500	2.31316e-06	0.00097313		2.30835e-06	2.318e-06	-5.15376e-06	0.0333431	0	1.78093
"2021-08-19_03h19m39s_CO209P40.txt.bin"	500	4.38387e-06	0.000404963		4.37821e-06	4.38874e-06	-0.000129586	0.0211942	0	3.45764
"2021-08-19_03h20m06s_O1809P44.txt.bin"	500	3.88914e-06	0.000616872		3.88408e-06	3.8946e-06	-0.000147307	0.0248635	0	3.14472
"2021-08-19_03h20m48s_C1310R14.txt.bin"	500	2.3428e-06	0.00336675		2.33247e-06	2.35302e-06	-7.62797e-06	0.0328	0	1.77243
"2021-08-19_03h20m36s_O1809P42.txt.bin"	500	3.85191e-06	0.000457854		3.84742e-06	3.85725e-06	-0.000124858	0.021641	0	3.04301
"2021-08-19_03h21m24s_C1310R16.txt.bin"	500	2.37634e-06	0.000674063		2.37253e-06	2.37999e-06	-8.76894e-06	0.0382916	0	1.74708
"2021-08-19_03h21m11s_O1809P40.txt.bin"	500	3.77069e-06	0.000322531		3.76684e-06	3.77421e-06	-0.000157536	0.0296063	0	3.08188
"2021-08-19_03h21m46s_C1310R18.txt.bin"	500	2.38868e-06	0.00416156		2.37627e-06	2.40196e-06	-1.04378e-05	0.0359551	0	1.79107
"2021-08-19_03h20m59s_CO209P38.txt.bin"	500	4.34035e-06	0.000312586		4.33653e-06	4.34411e-06	-0.000152561	0.0235278	0	3.45165
"2021-08-19_03h21m35s_O1809P38.txt.bin"	500	3.72537e-06	0.00034361		3.72216e-06	3.72927e-06	-0.000145219	0.0260782	0	3.03924
"2021-08-19_03h22m23s_C1310R20.txt.bin"	500	2.44121e-06	0.000623999		2.43792e-06	2.44471e-06	-4.00102e-06	0.0313196	0	1.76173
"2021-08-19_03h22m46s_C1310R22.txt.bin"	500	2.46769e-06	0.001056		2.46234e-06	2.47295e-06	-4.72411e-06	0.019692	0	1.78773
"2021-08-19_03h21m59s_CO209P36.txt.bin"	500	4.3309e-06	0.000449942		4.32612e-06	4.33667e-06	-0.000143721	0.0232063	0	3.51213
"2021-08-19_03h22m10s_O1809P36.txt.bin"	500	3.64099e-06	0.000414662		3.63667e-06	3.645e-06	-0.00014985	0.0280764	0	2.98277
"2021-08-19_03h22m35s_O1809P34.txt.bin"	500	3.56589e-06	0.000523802		3.56097e-06	3.57011e-06	-0.000146834	0.0299862	0	2.97471
"2021-08-19_03h23m31s_C1310R24.txt.bin"	500	2.49897e-06	0.000717835		2.49421e-06	2.50372e-06	-1.09932e-05	0.019931	0	1.71215
"2021-08-19_03h23m55s_C1310R26.txt.bin"	500	2.54195e-06	0.00197373		2.53468e-06	2.54925e-06	-7.12886e-06	0.0312797	0	1.74597
"2021-08-19_03h23m07s_CO209P34.txt.bin"	500	4.29075e-06	0.000459251		4.28467e-06	4.29592e-06	-0.000129773	0.0208643	0	3.38682
"2021-08-19_03h23m19s_O1809P32.txt.bin"	500	3.51361e-06	0.000381554		3.50935e-06	3.5174e-06	-0.00014107	0.0261993	0	2.92299
"2021-08-19_03h23m42s_O1809P30.txt.bin"	500	3.44111e-06	0.000383583		3.43748e-06	3.44508e-06	-0.000140657	0.0273026	0	2.90735
"2021-08-19_03h24m30s_C1310R28.txt.bin"	500	2.58198e-06	0.00168276		2.57398e-06	2.59014e-06	-3.20332e-06	0.017121	0	1.78249
"2021-08-19_03h24m53s_C1310R30.txt.bin"	500	2.59719e-06	0.000819282		2.58996e-06	2.60391e-06	-9.09267e-07	0.0138491	0	1.74103
"2021-08-19_03h24m09s_CO209P32.txt.bin"	500	4.25259e-06	0.00062775		4.24569e-06	4.25862e-06	-0.000155601	0.0258473	0	3.41848
"2021-08-19_03h24m19s_O1809P28.txt.bin"	500	3.34087e-06	0.000367413		3.33717e-06	3.34397e-06	-0.000140732	0.026967	0	2.90657
"2021-08-19_03h24m42s_O1809P26.txt.bin"	500	3.26691e-06	0.000347355		3.26391e-06	3.27005e-06	-0.000146132	0.0309091	0	2.77732
"2021-08-19_03h25m30s_C1310R32.txt.bin"	500	2.64077e-06	0.00157395		2.63219e-06	2.64863e-06	-3.00783e-06	0.0140674	0	1.78029
"2021-08-19_03h25m52s_C1310R34.txt.bin"	500	2.66867e-06	0.000663094		2.66347e-06	2.67416e-06	-7.22291e-07	0.0140102	0	1.7409
"2021-08-19_03h25m09s_CO209P30.txt.bin"	500	4.2164e-06	0.000309128		4.21262e-06	4.22102e-06	-0.00015668	0.0258742	0	3.36588
"2021-08-19_03h25m19s_O1809P24.txt.bin"	500	3.17804e-06	0.000391383		3.17394e-06	3.18115e-06	-0.000137392	0.0283384	0	2.81044
"2021-08-19_03h25m41s_O1809P22.txt.bin"	500	3.10763e-06	0.000623421		3.10253e-06	3.11203e-06	-0.000136921	0.0289275	0	2.75387
"2021-08-19_03h26m30s_C1310R36.txt.bin"	500	2.71265e-06	0.00158027		2.7052e-06	2.72004e-06	-9.14107e-06	0.0211878	0	1.83847
"2021-08-19_03h26m09s_CO209P28.txt.bin"	500	4.17513e-06	0.000344103		4.17119e-06	4.17953e-06	-0.000165387	0.0282343	0	3.31329
"2021-08-19_03h26m19s_O1809P20.txt.bin"	500	3.03295e-06	0.000345073		3.03e-06	3.03603e-06	-0.000134271	0.0297349	0	2.82893
"2021-08-19_03h27m05s_C1310R38.txt.bin"	500	2.73381e-06	0.000853713		2.7286e-06	2.73999e-06	-6.1214e-06	0.0167597	0	1.81526
"2021-08-19_03h26m41s_O1809P18.txt.bin"	500	2.95455e-06	0.000395958		2.95136e-06	2.95834e-06	-0.000127989	0.0288641	0	2.67582
"2021-08-19_03h26m54s_CO209P26.txt.bin"	500	4.13067e-06	0.00043215		4.12593e-06	4.13619e-06	-0.00012181	0.0212559	0	3.33853
"2021-08-19_03h27m16s_O1809P16.txt.bin"	500	2.8798e-06	0.000538198		2.87553e-06	2.8843e-06	-0.000110097	0.0272398	0	2.49324
"2021-08-19_03h27m52s_C1310R40.txt.bin"	500	2.77445e-06	0.00205054		2.76263e-06	2.78593e-06	-7.58577e-06	0.0152236	0	1.86071
"2021-08-19_03h27m41s_O1809P14.txt.bin"	500	2.80953e-06	0.000503817		2.80554e-06	2.81348e-06	-0.000125664	0.0320707	0	2.59637
"2021-08-19_03h28m05s_O1809P12.txt.bin"	500	2.74042e-06	0.000660936		2.736e-06	2.74474e-06	-0.000108323	0.0330817	0	2.46197
"2021-08-19_03h27m31s_CO209P24.txt.bin"	500	4.07289e-06	0.000317043		4.06924e-06	4.07614e-06	-0.000157061	0.0280652	0	3.30875
"2021-08-19_03h28m30s_O1809P10.txt.bin"	500	2.66029e-06	0.000403597		2.6566e-06	2.66303e-06	-0.000109914	0.0352826	0	2.43223
"2021-08-19_03h28m17s_CO209P22.txt.bin"	500	4.02659e-06	0.000374404		4.02303e-06	4.03037e-06	-0.000150844	0.0276974	0	3.27181
"2021-08-19_03h28m54s_O1809P08.txt.bin"	500	2.56195e-06	0.000869871		2.55773e-06	2.56699e-06	-3.73082e-05	0.0360666	0	2.05989
"2021-08-19_03h29m19s_O1809P06.txt.bin"	500	2.50837e-06	0.000508288		2.50518e-06	2.51198e-06	-5.7497e-05	0.0357234	0	2.13536
"2021-08-19_03h28m44s_CO209P20.txt.bin"	500	3.96525e-06	0.000548931		3.96001e-06	3.97128e-06	-0.000141086	0.0252216	0	3.31598
"2021-08-19_03h29m08s_CO209P18.txt.bin"	500	3.89672e-06	0.000414281		3.8924e-06	3.90181e-06	-0.000147489	0.0275847	0	3.31803
"2021-08-19_03h29m45s_O1809R04.txt.bin"	500	2.06312e-06	0.000537955		2.0602e-06	2.06651e-06	-6.24252e-06	0.0468402	0	1.83196
"2021-08-19_03h30m11s_O1809R06.txt.bin"	500	1.93903e-06	0.000455324		1.93697e-06	1.94193e-06	-1.02635e-05	0.0461549	0	1.86757
"2021-08-19_03h29m34s_CO209P16.txt.bin"	500	3.8561e-06	0.000360265		3.85152e-06	3.86052e-06	-0.000149481	0.0293217	0	3.2001
"2021-08-19_03h30m34s_O1809R08.txt.bin"	500	1.93797e-06	0.000383705		1.93595e-06	1.94015e-06	-9.00191e-06	0.040001	0	1.77697
